name,created_at,download_count
openponk-fsm-editor-linux-nightly.zip,2026-09-21T19:23:36Z,0
openponk-fsm-editor-mac-arm-nightly.zip,2026-09-21T19:23:37Z,0
openponk-fsm-editor-mac-intel-nightly.zip,2026-09-21T19:23:34Z,0
openponk-fsm-editor-win-nightly.zip,2026-09-21T19:23:42Z,0
