name,created_at,download_count
openponk-fsm-editor-linux-nightly.zip,2024-07-07T18:12:41Z,0
openponk-fsm-editor-mac-ARM-nightly.zip,2024-07-07T18:12:42Z,0
openponk-fsm-editor-mac-nightly.zip,2024-07-07T18:12:45Z,0
openponk-fsm-editor-win-nightly.zip,2024-07-07T18:12:51Z,0
