name,created_at,download_count
openponk-fsm-editor-linux-nightly.zip,2024-07-07T18:25:07Z,0
openponk-fsm-editor-mac-ARM-nightly.zip,2024-07-07T18:25:07Z,0
openponk-fsm-editor-mac-nightly.zip,2024-07-07T18:25:11Z,0
openponk-fsm-editor-win-nightly.zip,2024-07-07T18:25:07Z,0
